objectid,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1
,950203.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKBIBAB,3892.0,0.28279698,1244.0,,0.0,1.0,1.0,25.0,8.0,,,3.0,15.0,1933.0,506.0,67.0
,950220.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKHIKA,2473.0,0.18012037,704.0,,0.0,1.0,1.0,15.0,4.0,,,,2.0,1533.0,198.0,39.0
,121608.0,SUMATERA UTARA,HUMBANG HASUNDUTAN,ONAN GANJANG,11487.0,4.88026012,3282.0,224.48,1.0,1.0,1.0,86.0,12.0,,12.0,1.0,678.0,2434.0,3214.0,318.0
,121702.0,SUMATERA UTARA,SAMOSIR,ONAN RUNGGU,11398.0,6.09610088,3567.0,66.78,1.0,1.0,1.0,78.0,12.0,,6.0,9.0,1013.0,3271.0,3007.0,354.0
,740237.0,SULAWESI TENGGARA,KONAWE,ONEMBUTE,7650.0,1.41259485,2504.0,149.2,2.0,2.0,2.0,35.0,11.0,1.0,5.0,2.0,872.0,2003.0,1348.0,173.0
,720822.0,SULAWESI TENGAH,PARIGI MOUTONG,ONGKA MALINO,21049.0,3.6235641,6705.0,360.44,1.0,2.0,2.0,50.0,17.0,,20.0,144.0,794.0,3695.0,3752.0,345.0
,921102.0,PAPUA BARAT,MANOKWARI SELATAN,ORANSBARI,8031.0,4.29591284,2523.0,295.41,1.0,2.0,2.0,48.0,14.0,,9.0,64.0,341.0,2433.0,1700.0,470.0
,910620.0,PAPUA,BIAK NUMFOR,ORIDEK,5595.0,2.49138645,1587.0,163.91,1.0,1.0,1.0,92.0,14.0,,,332.0,73.0,1173.0,1361.0,127.0
,520428.0,NUSA TENGGARA BARAT,SUMBAWA,ORONG TELU,5523.0,0.83144066,1754.0,334.01,1.0,1.0,1.0,4.0,4.0,,7.0,1.0,89.0,1160.0,677.0,160.0
,911511.0,PAPUA,WAROPEN,OUDATE,2906.0,0.26477982,898.0,1948.5,1.0,2.0,2.0,14.0,8.0,,,177.0,60.0,1070.0,477.0,71.0
,750207.0,GORONTALO,BOALEMO,PAGUYAMAN PANTAI,8806.0,4.76714558,2748.0,131.76,1.0,1.0,2.0,23.0,8.0,,4.0,862.0,169.0,1658.0,1228.0,253.0
,332904.0,JAWA TENGAH,BREBES,PAGUYANGAN,117250.0,66.81680734,37819.0,108.07,1.0,2.0,2.0,294.0,12.0,,750.0,19.0,7657.0,21178.0,22273.0,2154.0
,157111.0,JAMBI,KOTA JAMBI,PAAL MERAH,112852.0,658.27285195,33195.0,25.29,2.0,2.0,2.0,370.0,,6.0,299.0,15.0,6713.0,19379.0,39119.0,8590.0
,150304.0,JAMBI,SAROLANGUN,PAUH,26394.0,4.39158786,8309.0,785.03,1.0,2.0,2.0,65.0,13.0,1.0,47.0,5.0,2277.0,7760.0,4024.0,451.0
,332205.0,JAWA TENGAH,SEMARANG,PABELAN,46131.0,44.92921405,16425.0,53.16,1.0,1.0,2.0,145.0,17.0,,137.0,7.0,2988.0,11112.0,7961.0,1394.0
,531112.0,NUSA TENGGARA TIMUR,SUMBA TIMUR,PABERIWAI,6762.0,0.96735201,1924.0,175.45,1.0,2.0,2.0,1.0,7.0,,2.0,,57.0,1687.0,865.0,109.0
,360428.0,BANTEN,SERANG,PABUARAN,47675.0,32.16255711,14310.0,38.82,2.0,2.0,2.0,127.0,8.0,,67.0,2.0,1919.0,10603.0,5533.0,678.0
,321305.0,JAWA BARAT,SUBANG,PABUARAN,65740.0,30.18266046,24628.0,75.01,1.0,2.0,2.0,220.0,8.0,,122.0,6.0,10059.0,19215.0,9214.0,1057.0
,320237.0,JAWA BARAT,SUKABUMI,PABUARAN,44953.0,10.7143063,16511.0,116.84,1.0,2.0,2.0,145.0,7.0,,125.0,5.0,6124.0,10230.0,2425.0,373.0
,531511.0,NUSA TENGGARA TIMUR,MANGGARAI BARAT,PACAR,18093.0,5.69927041,5051.0,0.0,1.0,2.0,2.0,56.0,13.0,,3.0,,132.0,3744.0,2780.0,841.0
,351805.0,JAWA TIMUR,NGANJUK,PACE,68727.0,53.08878437,24493.0,52.47,1.0,1.0,1.0,128.0,18.0,,234.0,3.0,9809.0,13829.0,12865.0,1969.0
,320430.0,JAWA BARAT,BANDUNG,PACET,126819.0,72.193759,41189.0,96.6,2.0,2.0,2.0,467.0,13.0,,310.0,1.0,2932.0,27226.0,19024.0,2174.0
,320310.0,JAWA BARAT,CIANJUR,PACET,113103.0,30.93657203,36920.0,41.28,2.0,2.0,2.0,262.0,7.0,,324.0,2.0,13987.0,27168.0,17953.0,2298.0
,351603.0,JAWA TIMUR,MOJOKERTO,PACET,60567.0,60.98250838,21752.0,100.96,1.0,1.0,2.0,50.0,20.0,,128.0,2.0,8970.0,15784.0,10506.0,1731.0
,352414.0,JAWA TIMUR,LAMONGAN,PACIRAN,99986.0,56.87649411,31455.0,59.55,1.0,1.0,1.0,310.0,16.0,1.0,33.0,8227.0,21575.0,24042.0,21245.0,5751.0
,350104.0,JAWA TIMUR,PACITAN,PACITAN,78499.0,54.93609414,27979.0,80.79,1.0,1.0,1.0,122.0,20.0,5.0,301.0,332.0,19459.0,11481.0,23627.0,8166.0
,321807.0,JAWA BARAT,PANGANDARAN,PADAHERANG,71036.0,63.03394749,25921.0,117.52,1.0,1.0,2.0,154.0,14.0,,572.0,15.0,8060.0,21024.0,7117.0,1510.0
,910610.0,PAPUA,BIAK NUMFOR,PADAIDO,2409.0,1.0377455,700.0,14.7,1.0,1.0,1.0,13.0,11.0,,,507.0,13.0,532.0,394.0,33.0
,351312.0,JAWA TIMUR,PROBOLINGGO,PAITON,69726.0,40.1140034,25270.0,57.61,2.0,2.0,2.0,138.0,20.0,,238.0,594.0,9432.0,14415.0,12425.0,3479.0
,321708.0,JAWA BARAT,BANDUNG BARAT,PADALARANG,187285.0,145.27453194,63302.0,53.55,1.0,2.0,2.0,711.0,10.0,,106.0,4.0,8163.0,37726.0,51513.0,8366.0
,330315.0,JAWA TENGAH,PURBALINGGA,PADAMARA,47201.0,58.2185448,16048.0,19.42,1.0,2.0,2.0,44.0,13.0,1.0,84.0,1.0,2649.0,7849.0,8914.0,2172.0
,510407.0,BALI,GIANYAR,PAYANGAN,46549.0,127.25396451,10975.0,75.34,1.0,1.0,1.0,63.0,9.0,,95.0,1.0,3682.0,9288.0,11779.0,1934.0
,161016.0,SUMATERA SELATAN,OGAN ILIR,PAYARAMAN,27201.0,11.71327107,7792.0,182.98,1.0,2.0,2.0,57.0,11.0,2.0,7.0,1.0,1444.0,6808.0,4926.0,821.0
,190305.0,KEP. BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,21704.0,5.99682233,7106.0,385.78,1.0,1.0,1.0,47.0,9.0,,14.0,1.0,874.0,4989.0,2585.0,623.0
,950233.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,PAMEK,3490.0,0.24912894,991.0,,1.0,1.0,1.0,6.0,11.0,,5.0,1.0,2.0,2902.0,98.0,34.0
,122004.0,SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK,56452.0,14.20281091,15450.0,713.12,1.0,1.0,2.0,285.0,61.0,1.0,116.0,1.0,6145.0,17263.0,13534.0,2299.0
,122005.0,SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK JULU,12578.0,3.14961867,3488.0,253.68,1.0,1.0,2.0,78.0,23.0,,20.0,,735.0,3940.0,2824.0,375.0
,122010.0,SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK TENGGARA,12669.0,3.18053953,3577.0,90.16,1.0,1.0,2.0,61.0,14.0,,13.0,,813.0,3809.0,2872.0,322.0
,180905.0,LAMPUNG,PESAWARAN,PADANG CERMIN,29385.0,22.73152501,9663.0,57.27,1.0,1.0,2.0,166.0,12.0,,140.0,136.0,1679.0,8439.0,4780.0,409.0
,147111.0,RIAU,KOTA PEKANBARU,PAYUNG SEKAKI,99589.0,157.02825023,30138.0,40.6,1.0,2.0,2.0,249.0,,6.0,314.0,28.0,11734.0,31059.0,30727.0,8773.0
,130205.0,SUMATERA BARAT,SOLOK,PAYUNG SEKAKI,9570.0,2.62783798,3154.0,236.45,1.0,2.0,2.0,29.0,3.0,,2.0,,513.0,2784.0,1267.0,298.0
,330415.0,JAWA TENGAH,BANJARNEGARA,PEJAWARAN,46314.0,40.15211862,15347.0,55.25,1.0,1.0,2.0,81.0,17.0,,141.0,2.0,2552.0,11280.0,2582.0,370.0
,170415.0,BENGKULU,KAUR,PADANG GUCI HULU,8385.0,3.17915352,2684.0,362.41,1.0,1.0,1.0,21.0,11.0,,1.0,1.0,499.0,3480.0,1318.0,268.0
,127603.0,SUMATERA UTARA,KOTA TEBING TINGGI,PADANG HILIR,41051.0,1035.00127649,12880.0,11.18,1.0,2.0,2.0,154.0,,7.0,99.0,8.0,6004.0,11744.0,12286.0,2455.0
,170309.0,BENGKULU,BENGKULU UTARA,PADANG JAYA,32507.0,7.24253859,10557.0,294.75,2.0,2.0,2.0,73.0,12.0,,34.0,2.0,5140.0,7376.0,5648.0,989.0
,121906.0,SUMATERA UTARA,BATU BARA,TANJUNG TIRAM,40365.0,44.71694842,11770.0,161.88,1.0,2.0,2.0,113.0,8.0,2.0,32.0,4930.0,3890.0,12362.0,4959.0,468.0
,137402.0,SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG BARAT,35674.0,1485.78098472,10592.0,10.48,2.0,2.0,2.0,145.0,,8.0,612.0,2.0,2538.0,5864.0,10994.0,4022.0
,137401.0,SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG TIMUR,27057.0,1127.07979626,7861.0,10.61,2.0,2.0,2.0,108.0,,8.0,263.0,3.0,1580.0,4405.0,7740.0,3247.0
,180203.0,LAMPUNG,LAMPUNG TENGAH,PADANG RATU,56336.0,12.31892481,19008.0,177.02,2.0,2.0,2.0,165.0,15.0,,86.0,7.0,6521.0,12222.0,7640.0,817.0
,351811.0,JAWA TIMUR,NGANJUK,TANJUNGANOM,121111.0,93.62352771,42410.0,76.88,1.0,1.0,1.0,243.0,14.0,2.0,433.0,6.0,18347.0,22376.0,26563.0,4070.0
,320616.0,JAWA BARAT,TASIKMALAYA,TANJUNGJAYA,48467.0,17.75630993,17882.0,40.22,2.0,2.0,2.0,125.0,7.0,,28.0,1.0,4301.0,8857.0,5013.0,801.0
,187103.0,LAMPUNG,KOTA BANDAR LAMPUNG,TANJUNGKARANG BARAT,63194.0,343.13314648,19200.0,11.67,1.0,2.0,2.0,276.0,,7.0,726.0,7.0,5288.0,14888.0,19146.0,4944.0
,137101.0,SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,62069.0,89.34278312,19995.0,13.93,1.0,2.0,2.0,244.0,,12.0,224.0,413.0,2294.0,14930.0,18455.0,3922.0
,110714.0,ACEH,PIDIE,PADANG TIJI,24951.0,7.79610289,7542.0,258.94,2.0,2.0,2.0,34.0,64.0,,2.0,27.0,1369.0,5579.0,6649.0,905.0
,760407.0,SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,26733.0,12.9119944,8343.0,124.19,2.0,2.0,2.0,87.0,13.0,1.0,1.0,20.0,1859.0,9707.0,3020.0,407.0
,351110.0,JAWA TIMUR,BONDOWOSO,TAPEN,34459.0,22.2335549,14302.0,54.34,1.0,1.0,1.0,45.0,9.0,,266.0,5.0,3417.0,7061.0,4868.0,1084.0
,120512.0,SUMATERA UTARA,LANGKAT,PADANG TUALANG,57050.0,9.25564757,18172.0,220.6,1.0,2.0,2.0,178.0,11.0,1.0,16.0,29.0,11502.0,17949.0,9876.0,1009.0
,170207.0,BENGKULU,REJANG LEBONG,PADANG ULAK TANDING,20159.0,12.86120023,6650.0,239.7,1.0,1.0,2.0,82.0,14.0,1.0,11.0,,1218.0,4840.0,2441.0,392.0
,630504.0,KALIMANTAN SELATAN,TAPIN,TAPIN UTARA,26054.0,12.00636938,9031.0,32.7,1.0,2.0,2.0,39.0,12.0,4.0,125.0,3.0,4783.0,5390.0,5952.0,2400.0
,327610.0,JAWA BARAT,KOTA DEPOK,TAPOS,254663.0,1264.03409603,81092.0,33.9,1.0,2.0,2.0,734.0,,7.0,257.0,2.0,12084.0,49590.0,95323.0,18791.0
,140110.0,RIAU,KAMPAR,TAPUNG,106454.0,10.17347669,31982.0,1362.51,2.0,2.0,2.0,435.0,25.0,,200.0,25.0,13201.0,35651.0,21572.0,3042.0
,740238.0,SULAWESI TENGGARA,KONAWE,PADANGGUNI,8698.0,1.61644948,2834.0,,2.0,2.0,2.0,39.0,11.0,,7.0,1.0,516.0,2230.0,1381.0,206.0
,140111.0,RIAU,KAMPAR,TAPUNG HILIR,59619.0,5.76655424,17862.0,902.22,1.0,2.0,2.0,372.0,16.0,,59.0,15.0,7513.0,19653.0,10554.0,1377.0
,140112.0,RIAU,KAMPAR,TAPUNG HULU,82051.0,7.91930456,24264.0,1233.75,1.0,2.0,2.0,691.0,14.0,,75.0,8.0,10565.0,27831.0,15289.0,1515.0
,121610.0,SUMATERA UTARA,HUMBANG HASUNDUTAN,TARABINTANG,8218.0,3.53559451,2328.0,287.67,1.0,1.0,1.0,63.0,9.0,,2.0,,345.0,1998.0,1665.0,127.0
,320613.0,JAWA BARAT,TASIKMALAYA,TARAJU,43774.0,15.93285671,16358.0,65.38,2.0,2.0,2.0,131.0,9.0,,12.0,2.0,5390.0,7436.0,4380.0,621.0
,657101.0,KALIMANTAN UTARA,KOTA TARAKAN,TARAKAN BARAT,83494.0,329.16430922,27204.0,30.76,2.0,2.0,2.0,568.0,,5.0,161.0,1669.0,5344.0,24706.0,22080.0,4372.0
,657102.0,KALIMANTAN UTARA,KOTA TARAKAN,TARAKAN TENGAH,70148.0,277.65780268,23531.0,56.38,2.0,2.0,2.0,487.0,,5.0,137.0,1803.0,3972.0,20022.0,19003.0,3675.0
,657103.0,KALIMANTAN UTARA,KOTA TARAKAN,TARAKAN TIMUR,60982.0,239.52298608,19402.0,64.97,2.0,2.0,2.0,467.0,,7.0,44.0,2463.0,2391.0,19143.0,14050.0,2297.0
,657104.0,KALIMANTAN UTARA,KOTA TARAKAN,TARAKAN UTARA,35336.0,136.74505335,11323.0,93.67,2.0,2.0,2.0,307.0,,3.0,24.0,1175.0,1164.0,10622.0,9261.0,1123.0
,520425.0,NUSA TENGGARA BARAT,SUMBAWA,TARANO,19612.0,2.94084196,6067.0,442.4,1.0,1.0,2.0,63.0,8.0,,47.0,1004.0,548.0,4424.0,3353.0,557.0
,710513.0,SULAWESI UTARA,MINAHASA SELATAN,TARERAN,13772.0,9.36987279,5035.0,51.8,1.0,1.0,1.0,46.0,13.0,,22.0,2.0,1263.0,1509.0,5558.0,1017.0
,121018.0,SUMATERA UTARA,LABUHANBATU,PANAI TENGAH,42472.0,15.2143426,11695.0,567.71,1.0,2.0,2.0,227.0,9.0,1.0,42.0,435.0,2641.0,10013.0,8187.0,545.0
,760602.0,SULAWESI BARAT,MAMUJU TENGAH,PANGALE,15121.0,5.45075199,4733.0,115.01,2.0,2.0,2.0,47.0,9.0,,23.0,106.0,506.0,5397.0,1813.0,481.0
,320415.0,JAWA BARAT,BANDUNG,PANGALENGAN,163863.0,93.24850087,57417.0,222.66,2.0,2.0,2.0,1141.0,13.0,,121.0,1.0,4969.0,33033.0,24742.0,2275.0
,321809.0,JAWA BARAT,PANGANDARAN,PANGANDARAN,61974.0,54.32946211,22292.0,80.2,1.0,1.0,2.0,120.0,8.0,,551.0,1298.0,6616.0,17645.0,9777.0,1877.0
,630319.0,KALIMANTAN SELATAN,BANJAR,TATAH MAKMUR,13277.0,2.87330896,4451.0,29.43,2.0,2.0,2.0,29.0,13.0,,45.0,2.0,850.0,3632.0,1893.0,323.0
,360429.0,BANTEN,SERANG,PADARINCANG,75385.0,50.49975917,23460.0,97.87,1.0,2.0,2.0,244.0,14.0,,649.0,6.0,2632.0,23154.0,6287.0,1015.0
,352108.0,JAWA TIMUR,NGAWI,PADAS,35122.0,25.10810973,13894.0,43.17,1.0,1.0,1.0,25.0,12.0,,104.0,2.0,7960.0,6186.0,5954.0,832.0
,317205.0,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,170512.0,1161.39988588,58177.0,12.38,1.0,1.0,2.0,573.0,,3.0,22.0,10.0,10639.0,28668.0,68683.0,10417.0
,352802.0,JAWA TIMUR,PAMEKASAN,PADEMAWU,87292.0,109.11722761,29887.0,67.13,2.0,2.0,2.0,87.0,20.0,2.0,897.0,1624.0,6270.0,25479.0,16303.0,6911.0
,930121.0,PAPUA SELATAN,MERAUKE,PADUA,2365.0,0.05236224,672.0,,1.0,2.0,2.0,4.0,5.0,,1.0,3.0,1.0,994.0,120.0,7.0
,530701.0,NUSA TENGGARA TIMUR,SIKKA,PAGA,17308.0,10.28086638,5663.0,81.82,1.0,1.0,2.0,140.0,14.0,,5.0,357.0,405.0,2475.0,3324.0,822.0
,321307.0,JAWA BARAT,SUBANG,PAGADEN,64889.0,29.60359225,25275.0,49.24,1.0,1.0,1.0,206.0,10.0,,251.0,8.0,12859.0,15835.0,12688.0,2030.0
,321328.0,JAWA BARAT,SUBANG,PAGADEN BARAT,36155.0,16.53345943,14926.0,50.51,1.0,1.0,1.0,93.0,9.0,,85.0,5.0,6245.0,9800.0,6606.0,1122.0
,130910.0,SUMATERA BARAT,KEPULAUAN MENTAWAI,PAGAI SELATAN,10279.0,1.70343002,3012.0,840.78,1.0,1.0,2.0,17.0,4.0,,3.0,894.0,134.0,2274.0,1374.0,226.0
,130901.0,SUMATERA BARAT,KEPULAUAN MENTAWAI,PAGAI UTARA,6495.0,1.08035436,1884.0,343.11,1.0,2.0,2.0,8.0,3.0,,7.0,525.0,108.0,1510.0,964.0,148.0
,350702.0,JAWA TIMUR,MALANG,PAGAK,52739.0,15.02113611,18763.0,92.48,1.0,1.0,1.0,59.0,8.0,,299.0,23.0,12121.0,10088.0,6800.0,976.0
,940209.0,PAPUA TENGAH,PUNCAK JAYA,PAGALEME,9764.0,1.6230691,2720.0,,1.0,1.0,1.0,104.0,5.0,,38.0,2.0,119.0,5456.0,1444.0,561.0
,167202.0,SUMATERA SELATAN,KOTA PAGAR ALAM,PAGAR ALAM SELATAN,51518.0,81.4570076,15556.0,46.09,1.0,2.0,2.0,152.0,,8.0,451.0,1.0,5028.0,14282.0,12007.0,2846.0
,167201.0,SUMATERA SELATAN,KOTA PAGAR ALAM,PAGAR ALAM UTARA,46166.0,73.1459484,13743.0,45.55,1.0,2.0,2.0,107.0,,10.0,273.0,1.0,3831.0,12857.0,11058.0,2922.0
,180420.0,LAMPUNG,LAMPUNG BARAT,PAGAR DEWA,17071.0,8.0711843,5652.0,0.0,1.0,2.0,2.0,60.0,10.0,,34.0,,857.0,3793.0,1582.0,153.0
,181208.0,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,7591.0,6.04014993,2543.0,150.36,1.0,2.0,2.0,56.0,6.0,,15.0,8.0,824.0,1899.0,1067.0,85.0
,161110.0,SUMATERA SELATAN,EMPAT LAWANG,PENDOPO BARAT,18106.0,8.09946927,5718.0,66.27,1.0,1.0,1.0,174.0,10.0,,40.0,,1190.0,4707.0,2999.0,232.0
,140614.0,RIAU,ROKAN HULU,PAGARAN TAPAH DARUSSALAM,12264.0,1.59581643,3667.0,158.38,1.0,2.0,2.0,48.0,3.0,,13.0,3.0,1049.0,3747.0,2277.0,300.0
,360322.0,BANTEN,TANGERANG,PAGEDANGAN,111222.0,106.70323822,35884.0,52.1,1.0,2.0,2.0,279.0,10.0,1.0,33.0,,5556.0,22761.0,28662.0,8960.0
,330420.0,JAWA TENGAH,BANJARNEGARA,PAGEDONGAN,44387.0,38.51703561,15132.0,83.91,1.0,2.0,2.0,108.0,9.0,,198.0,4.0,2244.0,11752.0,3106.0,369.0
,320318.0,JAWA BARAT,CIANJUR,PAGELARAN,78343.0,21.26756821,28770.0,201.8,2.0,2.0,2.0,164.0,14.0,,47.0,1.0,8661.0,14721.0,5369.0,813.0
,350733.0,JAWA TIMUR,MALANG,PAGELARAN,76050.0,21.65030104,26013.0,52.21,1.0,1.0,1.0,67.0,10.0,,891.0,9.0,16369.0,15311.0,11887.0,1842.0
,360109.0,BANTEN,PANDEGLANG,PAGELARAN,42037.0,15.06920294,14265.0,42.54,1.0,2.0,2.0,129.0,13.0,,88.0,31.0,6872.0,7441.0,6872.0,1125.0
,510208.0,BALI,TABANAN,PENEBEL,52547.0,61.53319032,18894.0,146.21,1.0,1.0,1.0,113.0,18.0,,90.0,1.0,3182.0,9535.0,16310.0,3015.0
,180109.0,LAMPUNG,LAMPUNG SELATAN,PENENGAHAN,44236.0,19.78738239,13969.0,129.95,2.0,2.0,2.0,76.0,22.0,,121.0,12.0,3575.0,13104.0,8065.0,906.0
,181009.0,LAMPUNG,PRINGSEWU,PAGELARAN UTARA,16530.0,26.50228778,5076.0,93.89,2.0,2.0,2.0,45.0,10.0,,26.0,3.0,879.0,3545.0,1872.0,140.0
,330414.0,JAWA TENGAH,BANJARNEGARA,PAGENTAN,40014.0,34.73066549,13443.0,52.01,1.0,1.0,2.0,91.0,16.0,,99.0,3.0,2282.0,10022.0,1765.0,354.0
,320638.0,JAWA BARAT,TASIKMALAYA,PAGERAGEUNG,63395.0,23.28690931,23130.0,64.41,2.0,2.0,2.0,166.0,10.0,,64.0,2.0,5644.0,10741.0,8049.0,1692.0
,332805.0,JAWA TENGAH,TEGAL,PAGERBARANG,67181.0,67.8838623,22715.0,46.49,1.0,2.0,2.0,154.0,13.0,,19.0,13.0,1460.0,16799.0,9283.0,1068.0
,332402.0,JAWA TENGAH,KENDAL,PAGERUYUNG,38826.0,38.26810988,13391.0,52.55,1.0,1.0,2.0,25.0,14.0,,435.0,14.0,2642.0,10249.0,3848.0,778.0
,350406.0,JAWA TIMUR,TULUNGAGUNG,PAGERWOJO,33360.0,29.02514143,12538.0,111.31,1.0,1.0,1.0,37.0,11.0,,298.0,2.0,6947.0,6579.0,2888.0,511.0
,720107.0,SULAWESI TENGAH,BANGGAI,PAGIMANA,24433.0,2.94915158,8123.0,955.45,1.0,1.0,2.0,58.0,30.0,3.0,6.0,1534.0,1502.0,4077.0,4943.0,861.0
,121506.0,SUMATERA UTARA,PAKPAK BHARAT,PAGINDAR,1572.0,1.14527825,404.0,296.3,2.0,2.0,2.0,3.0,4.0,,1.0,,94.0,370.0,263.0,57.0
,350611.0,JAWA TIMUR,KEDIRI,PAGU,41317.0,27.03071681,14905.0,27.56,1.0,1.0,1.0,47.0,13.0,,1091.0,3.0,3810.0,7163.0,9716.0,1948.0
,750405.0,GORONTALO,POHUWATO,PAGUAT,17096.0,3.85803546,5724.0,67.11,2.0,1.0,2.0,28.0,8.0,3.0,17.0,672.0,927.0,2685.0,3441.0,966.0
,750201.0,GORONTALO,BOALEMO,PAGUYAMAN,35278.0,19.14996463,11231.0,166.76,1.0,2.0,2.0,70.0,22.0,,45.0,198.0,1547.0,6166.0,5822.0,1293.0
,950349.0,PAPUA PEGUNUNGAN,YAHUKIMO,YOGOSEM,4351.0,0.27355597,766.0,,0.0,0.0,0.0,11.0,7.0,,,,6.0,3691.0,100.0,25.0
,160412.0,SUMATERA SELATAN,LAHAT,PAJAR BULAN,12899.0,2.97687665,4151.0,183.09,1.0,1.0,1.0,30.0,20.0,,17.0,,602.0,3884.0,2606.0,233.0
,150603.0,JAMBI,TANJUNG JABUNG BARAT,PENGABUAN,26609.0,4.8059317,8453.0,364.57,1.0,2.0,2.0,61.0,12.0,1.0,28.0,36.0,1540.0,7074.0,2832.0,489.0
,621307.0,KALIMANTAN TENGAH,BARITO TIMUR,PAJU EPAT,6531.0,2.0099517,2185.0,446.99,1.0,2.0,2.0,25.0,9.0,,10.0,219.0,746.0,1393.0,1263.0,179.0
,730305.0,SULAWESI SELATAN,BANTAENG,PAJUKUKANG,37390.0,92.95366129,12667.0,50.41,2.0,2.0,2.0,72.0,10.0,,26.0,856.0,2083.0,14393.0,4590.0,1436.0
,357830.0,JAWA TIMUR,KOTA SURABAYA,PAKAL,62715.0,183.74637196,19924.0,18.99,1.0,1.0,2.0,89.0,,4.0,86.0,6.0,2484.0,16658.0,18893.0,5687.0
,330316.0,JAWA TENGAH,PURBALINGGA,PENGADEGAN,43214.0,53.26047431,14797.0,41.79,1.0,1.0,2.0,27.0,9.0,,180.0,1.0,1561.0,8703.0,4478.0,803.0
,910319.0,PAPUA,JAYAPURA,YOKARI,2939.0,0.20841896,719.0,193.45,1.0,2.0,2.0,33.0,5.0,,,156.0,55.0,790.0,821.0,42.0
,640713.0,KALIMANTAN TIMUR,KUTAI BARAT,PENYINGGAHAN,4049.0,0.29355017,1300.0,259.45,1.0,2.0,2.0,16.0,6.0,,4.0,570.0,113.0,1001.0,541.0,143.0
,351117.0,JAWA TIMUR,BONDOWOSO,PAKEM,23886.0,15.82130326,9592.0,61.29,1.0,1.0,1.0,68.0,8.0,,134.0,6.0,2079.0,7701.0,1357.0,255.0
,340416.0,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PAKEM,39128.0,67.76830984,13833.0,53.68,1.0,1.0,1.0,76.0,5.0,,84.0,2.0,2949.0,5673.0,13852.0,4024.0
,320533.0,JAWA BARAT,GARUT,PAKENJENG,74098.0,23.78181595,24974.0,193.83,2.0,2.0,2.0,216.0,13.0,,93.0,135.0,5322.0,14271.0,7759.0,1154.0
,330816.0,JAWA TENGAH,MAGELANG,PAKIS,56790.0,49.92022004,19408.0,68.78,1.0,1.0,1.0,38.0,20.0,,365.0,2.0,2349.0,11662.0,4460.0,620.0
,350718.0,JAWA TIMUR,MALANG,PAKIS,149286.0,42.6479348,49404.0,65.14,1.0,1.0,1.0,243.0,15.0,,1064.0,8.0,13043.0,29859.0,30170.0,8753.0
,332015.0,JAWA TENGAH,JEPARA,PAKIS AJI,63910.0,62.30948222,22029.0,72.8,1.0,2.0,2.0,61.0,8.0,,125.0,60.0,5726.0,16024.0,7328.0,1009.0
,350719.0,JAWA TIMUR,MALANG,PAKISAJI,92318.0,26.40812175,30620.0,44.02,1.0,1.0,1.0,159.0,12.0,,911.0,,4466.0,17570.0,22708.0,4061.0
,121609.0,SUMATERA UTARA,HUMBANG HASUNDUTAN,PAKKAT,24560.0,10.41669325,7457.0,372.06,1.0,1.0,1.0,145.0,22.0,,7.0,2.0,1734.0,5589.0,6696.0,629.0
,352809.0,JAWA TIMUR,PAMEKASAN,PAKONG,38138.0,47.75930197,13158.0,33.17,2.0,2.0,2.0,26.0,12.0,,768.0,9.0,3880.0,13897.0,3869.0,1182.0
,140116.0,RIAU,KAMPAR,PERHENTIAN RAJA,20507.0,1.96333302,6320.0,109.85,1.0,2.0,2.0,79.0,5.0,,21.0,3.0,2686.0,6683.0,3658.0,476.0
,347111.0,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,PAKUALAMAN,10622.0,322.4656449,3897.0,0.66,1.0,1.0,1.0,30.0,,2.0,18.0,,1564.0,1418.0,3475.0,1695.0
,180806.0,LAMPUNG,WAY KANAN,PAKUAN RATU,46012.0,12.99588826,14355.0,625.17,1.0,2.0,2.0,151.0,19.0,,126.0,4.0,3032.0,12051.0,6421.0,635.0
,740802.0,SULAWESI TENGGARA,KOLAKA UTARA,PAKUE,10558.0,3.5672241,3303.0,153.07,2.0,2.0,2.0,45.0,10.0,1.0,11.0,62.0,649.0,2374.0,2354.0,461.0
